date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#loc+market+code,#geo+lat,#geo+lon,#item+type,#item+name,#item+code,#item+unit,#item+price+flag,#item+price+type,#currency+code,#value,#value+usd
2025-08-15,Southern,Galle,Galle,1910,6.04,80.22,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,331.25,1.1
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,227.22,0.76
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,32.75,0.11
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1300,4.32
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1400,4.65
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2575,8.56
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1041.67,3.46
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,850,2.82
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2150,7.15
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1412.5,4.69
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,725,2.41
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,815.56,2.71
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,115,0.38
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,309.17,1.03
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,491.33,1.63
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,151.25,0.5
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,243.33,0.81
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,263.33,0.88
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,253.33,0.84
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,165.33,0.55
2025-08-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,309.67,1.03
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,212.5,0.71
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,390,1.3
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,227.75,0.76
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,33.44,0.11
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1281.25,4.26
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2333.33,7.75
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1087.5,3.61
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,775,2.58
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1333.33,4.43
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Beans,50,KG,actual,Retail,LKR,645.62,2.15
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,755,2.51
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,806.88,2.68
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,126.88,0.42
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,333.75,1.11
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,132.29,0.44
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,326.88,1.09
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,180,0.6
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,336.25,1.12
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,135,0.45
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,262.5,0.87
2025-08-15,Southern,Hambantota,Tissamaharama,7834,6.28,81.29,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,185.62,0.62
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,225.5,0.75
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,233,0.77
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2115.62,7.03
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1295,4.3
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,2175,7.23
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1583.33,5.26
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,950,3.16
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2325,7.73
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,982.5,3.27
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,144.38,0.48
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,508.75,1.69
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,149.38,0.5
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,423.75,1.41
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,140.75,0.47
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,300,1
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,284,0.94
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,336,1.12
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,161.25,0.54
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,317.5,1.06
2025-08-15,Southern,Matara,Matara,1916,5.95,80.52,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,291.25,0.97
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,187.92,0.62
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,32.17,0.11
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2650,8.81
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1391.67,4.63
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,975,3.24
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2425,8.06
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1625,5.4
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2075,6.9
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,695.83,2.31
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,818.75,2.72
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,274.17,0.91
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,467.5,1.55
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,150.83,0.5
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,143.75,0.48
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,350,1.16
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,331.25,1.1
2025-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,297.5,0.99
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230,0.76
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,260,0.86
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2450,8.14
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1271.88,4.23
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,931.25,3.09
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2462.5,8.18
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,875,2.91
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2050,6.81
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,pulses and nuts,Beans,50,KG,actual,Retail,LKR,614.5,2.04
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,865,2.87
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,274.75,0.91
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,159.5,0.53
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,252,0.84
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,412,1.37
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,149.25,0.5
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,145.5,0.48
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,331,1.1
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,198.75,0.66
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,140,0.47
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,231,0.77
2025-08-15,Uva,Badulla,Bandarawela,7836,6.83,80.99,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,188,0.62
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,195.21,0.65
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,32.5,0.11
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2487.5,8.27
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,950,3.16
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1695,5.63
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,950,3.16
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1357.5,4.51
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,683.12,2.27
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,pulses and nuts,Beans,50,KG,actual,Retail,LKR,593.5,1.97
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,pulses and nuts,"Cowpeas (whole, average)",1037,KG,actual,Retail,LKR,916.67,3.05
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,284.44,0.95
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,145,0.48
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,246.5,0.82
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,385,1.28
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,158.75,0.53
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,358.5,1.19
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,133.25,0.44
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,300,1
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,260,0.86
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,113.75,0.38
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,202.5,0.67
2025-08-15,Uva,Badulla,Keppetipola (DEC},7839,6.91,80.91,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,166,0.55
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,266.69,0.89
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,34.3,0.11
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1355,4.5
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1333.33,4.43
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2308.33,7.67
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,954.17,3.17
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,925,3.07
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,pulses and nuts,Beans,50,KG,actual,Retail,LKR,727.5,2.42
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,802.5,2.67
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,263.75,0.88
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,298,0.99
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,585,1.94
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,409,1.36
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,139,0.46
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Onions (red),110,KG,actual,Retail,LKR,304,1.01
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,224,0.74
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,104,0.35
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Snake gourd,675,KG,actual,Retail,LKR,291,0.97
2025-08-15,Uva,Moneragala,Dammbagalla,5287,6.98,81.37,vegetables and fruits,Tomatoes,114,KG,actual,Retail,LKR,192,0.64
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,213,0.71
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,376,1.25
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (medium grain),131,KG,actual,Retail,LKR,230,0.76
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,30.95,0.1
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs","Fish (dry, sprats)",683,KG,actual,Retail,LKR,1270,4.22
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,840,2.79
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1533.33,5.1
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (skipjack tuna),678,KG,actual,Retail,LKR,1033.33,3.43
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs",Fish (yellowfin tuna),676,KG,actual,Retail,LKR,2400,7.98
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,"meat, fish and eggs","Meat (chicken, broiler)",89,KG,actual,Retail,LKR,1367.5,4.54
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,pulses and nuts,Beans,50,KG,actual,Retail,LKR,708,2.35
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,887.5,2.95
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,273,0.91
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Bananas,254,KG,actual,Retail,LKR,103,0.34
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Carrots,166,KG,actual,Retail,LKR,542,1.8
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,124,0.41
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,149.5,0.5
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Papaya,408,KG,actual,Retail,LKR,172.5,0.57
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,401.5,1.33
2025-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,vegetables and fruits,Pumpkin,412,KG,actual,Retail,LKR,148,0.49
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,216.62,0.72
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,430.43,1.43
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,244.95,0.81
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,1060.34,3.52
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,"meat, fish and eggs",Fish (jack),679,KG,actual,Retail,LKR,1976.14,6.57
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,"meat, fish and eggs",Fish (sail fish),677,KG,actual,Retail,LKR,2717.95,9.03
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,"meat, fish and eggs",Fish (trenched sardinella),681,KG,actual,Retail,LKR,1143.24,3.8
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,miscellaneous food,"Chili (red, dry raw)",466,KG,actual,Retail,LKR,815.18,2.71
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,pulses and nuts,Beans (mung),393,KG,actual,Retail,LKR,928.01,3.08
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,pulses and nuts,Lentils,108,KG,actual,Retail,LKR,281.26,0.93
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Cabbage,181,KG,actual,Retail,LKR,326.99,1.09
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Coconut,684,Unit,actual,Retail,LKR,180.26,0.6
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Eggplants,434,KG,actual,Retail,LKR,435.57,1.45
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Onions (imported),323,KG,actual,Retail,LKR,156.33,0.52
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,"Onions (red, imported)",686,KG,actual,Retail,LKR,294,0.98
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,"Onions (red, local)",685,KG,actual,Retail,LKR,385.92,1.28
2025-08-15,Western,Colombo,Colombo City,368,6.93,79.85,vegetables and fruits,Pineapples,524,KG,actual,Retail,LKR,280.51,0.93
2025-08-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Potatoes (imported),688,KG,actual,Retail,LKR,225,0.75
2025-08-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,cereals and tubers,Potatoes (local),687,KG,actual,Retail,LKR,384.75,1.28
2025-08-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs",Eggs,92,Unit,actual,Retail,LKR,31.7,0.11
2025-08-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs","Fish (dry, katta)",682,KG,actual,Retail,LKR,2077.5,6.9
2025-08-15,Western,Colombo,Meegoda(DEC),7841,6.84,80.05,"meat, fish and eggs",Fish (goldstripe sardinella),680,KG,actual,Retail,LKR,849.17,2.82
